"","V1","V2","X.1","X","ID_Year","Family","Block","Treatment","Region","Site.Lat","Experiment_Date","SLA","Water_Content","Assimilation","Stomatal_Conductance","Period","Region.period"
"221",-0.133210931862225,-0.355859746368895,221,196,"S15_2010",155,4,"D","1.North","43.4_S15",99,263.188602442334,0.216764705882353,9.752304382,0.491162690333333,"Pre","1.North_Pre"
"222",-0.059151081626226,-0.442343395331219,222,203,"S15_2010",156,3,"D","1.North","43.4_S15",87,311.242937853107,0.189642857142857,9.96083185466667,0.470845824666667,"Pre","1.North_Pre"
"223",-1.65975555451423,-1.92316669764348,223,204,"S15_2010",156,4,"D","1.North","43.4_S15",97,260,0.222962962962963,6.10253224533333,0.0706729313333333,"Pre","1.North_Pre"
"224",-1.3523993616305,-0.744535388763136,224,212,"S16_2010",183,4,"D","1.North","41.8_S16",94,230.102389078498,0.225384615384615,9.783615106,0.176689015333333,"Pre","1.North_Pre"
"225",1.98188597999788,-1.701497134678,225,219,"S16_2010",184,3,"D","1.North","41.8_S16",104,373.239436619718,0.122413793103448,10.4699464766667,0.524684467666667,"Pre","1.North_Pre"
"226",2.03493417816281,-1.4497058286812,226,227,"S16_2010",185,3,"D","1.North","41.8_S16",105,374.498141263941,0.141578947368421,13.4722257266667,0.434352425333333,"Pre","1.North_Pre"
"227",-1.47830212439709,1.16327470187678,227,228,"S16_2010",185,4,"D","1.North","41.8_S16",86,207.053231939163,0.276842105263158,11.27481733,0.508505234666667,"Pre","1.North_Pre"
"228",2.23969575773801,-1.16931674039871,228,235,"S16_2010",186,3,"D","1.North","41.8_S16",92,405.515151515152,0.103125,12.67820147,0.563802633333333,"Pre","1.North_Pre"
"229",1.75374533494601,-0.411133933147052,229,236,"S16_2010",186,4,"D","1.North","41.8_S16",107,317.243735763098,0.1756,13.98896101,0.585452988666667,"Pre","1.North_Pre"
"230",0.441513560814887,0.331195068830376,230,244,"S16_2010",187,4,"D","1.North","41.8_S16",104,212.904841402337,0.193225806451613,10.7208059366667,0.671039127,"Pre","1.North_Pre"
"231",1.44104329441016,-0.258656518484524,231,251,"S16_2010",188,3,"D","1.North","41.8_S16",99,297.844155844156,0.148076923076923,15.6682863766667,0.450204942666667,"Pre","1.North_Pre"
"232",-0.295478142069693,-0.838228804856173,232,252,"S16_2010",188,4,"D","1.North","41.8_S16",99,261.231671554252,0.200588235294118,10.23607402,0.320745894333333,"Pre","1.North_Pre"
"233",-2.21521341655537,0.0371614076766419,233,259,"S16_2010",189,3,"D","1.North","41.8_S16",83,199.841772151899,0.243076923076923,8.75530765566667,0.246595389333333,"Pre","1.North_Pre"
"234",-1.86138993373177,-0.61596410339665,234,260,"S16_2010",189,4,"D","1.North","41.8_S16",86,231.56043956044,0.2275,8.76997448766667,0.167705575666667,"Pre","1.North_Pre"
"235",0.705128859407641,-1.22580623425274,235,268,"S16_2010",190,4,"D","1.North","41.8_S16",93,340.3125,0.152380952380952,11.6099855866667,0.337876867333333,"Pre","1.North_Pre"
"236",0.331558785996655,-0.0303119502428261,236,275,"S17_2011",221,3,"D","1.North","41.7_S17",100,208.203883495146,0.158461538461538,13.1849626066667,0.417575463333333,"Pre","1.North_Pre"
"237",-0.661577186634082,0.310088254707138,237,276,"S17_2011",221,4,"D","1.North","41.7_S17",99,200.480427046263,0.234166666666667,12.0049212633333,0.410217552333333,"Pre","1.North_Pre"
"238",-0.703998626323909,0.815869821836854,238,283,"S17_2011",222,3,"D","1.North","41.7_S17",96,181.928571428571,0.233333333333333,13.55301335,0.423028724333333,"Pre","1.North_Pre"
"239",0.761428769007886,-1.31456314760585,239,284,"S17_2011",222,4,"D","1.North","41.7_S17",106,292.817869415808,0.166285714285714,11.3069882666667,0.342651456333333,"Pre","1.North_Pre"
"240",1.3164244227878,1.0933580741132,240,291,"S17_2011",223,3,"D","1.North","41.7_S17",102,222.513888888889,0.175609756097561,15.3877937566667,0.735195208666667,"Pre","1.North_Pre"
"241",-2.45782307845722,-0.105144510210366,241,292,"S17_2011",223,4,"D","1.North","41.7_S17",95,166.490610328638,0.284,9.134320889,0.163818734,"Pre","1.North_Pre"
"242",0.503385638704739,0.762643046781635,242,299,"S17_2011",224,3,"D","1.North","41.7_S17",95,243.785310734463,0.196666666666667,12.95964229,0.661683156666667,"Pre","1.North_Pre"
"243",-0.344368715677434,-0.522167604012362,243,300,"S17_2011",224,4,"D","1.North","41.7_S17",102,220.51724137931,0.199375,10.8395979266667,0.338065888333333,"Pre","1.North_Pre"
"244",1.03696141898028,1.12282903867954,244,491,"S36_2011",340,3,"D","1.North","42.3_S36",110,173.967136150235,0.193636363636364,15.84932999,0.663477232666667,"Pre","1.North_Pre"
